run_id,run_name,sweep_id,state,created_at,config_gpt_model,config_world_size,config_lr_schedule.name,config_lr_schedule.warm_up_fraction,config_training_data,config_hydra.job.name,config_logging_params.wandb,config_logging_params.log_step,config_logging_params.val_step,config_logging_params.keep_last,config_logging_params.svd_log_step,config_logging_params.load_ckpt_step,config_logging_params.save_ckpt_step,config_logging_params.save_checkpoint,config_logging_params.val_tokens_processed,config_optimizer_params.args,config_optimizer_params.name,config_optimizer_params.args.lr,config_logging_params.wandb.tags,config_logging_params.wandb.project,config_optimizer_params.args.weight_decay,config_training_data.training_params.num_epochs,config_training_data.training_params.tokens_processed,config_seed,config_logging_params.diag_log_step,config_optimizer_params.args.ns_steps,config_optimizer_params.args.adamw_betas,config_optimizer_params.args.polar_method,config_optimizer_params.args.polar_safety,config_optimizer_params.args.polar_cushion,config_optimizer_params.args.polar_num_iters,config_ckpt_glob,config_optimizer_params.args.betas,config_training_data.training_params.batch_size,config_optimizer_params.args.muon_mode,config_optimizer_params.args.split_heads,config_logging_params.timing_only,config_optimizer_params.args.muon_variant
njaxh6tm,rose-sweep-1,25cht4go,finished,2025-11-28T03:29:10Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-muon-splits,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'splits', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': False, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'splits', 'polarexpress']",cs182-project-GPT-opt,0.01,1.0,131072.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,stacked_qkv,False,,
rv0paksw,icy-sweep-2,25cht4go,finished,2025-11-28T08:20:34Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-muon-splits,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'splits', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': True, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'splits', 'polarexpress']",cs182-project-GPT-opt,0.01,1.0,131072.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,stacked_qkv,True,,
34l5ctap,cerulean-sweep-15,rs6k5h9h,finished,2025-11-29T12:00:13Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,,,,
1f4fqaxy,true-sweep-12,rs6k5h9h,finished,2025-11-29T10:43:05Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.02, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.02,[3],,,32.0,,,,
vo5ntfz0,denim-sweep-13,rs6k5h9h,finished,2025-11-29T10:53:46Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,,,,
8xopurc7,divine-sweep-11,rs6k5h9h,finished,2025-11-29T09:47:16Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.02, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.02,[3],,,32.0,,,,
u1ejdod8,rosy-sweep-16,rs6k5h9h,finished,2025-11-29T12:54:49Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[3],,,32.0,,,,
enk0dqc3,celestial-sweep-24,rs6k5h9h,finished,2025-11-29T17:18:08Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,32.0,,,,
qccd212a,playful-sweep-34,rs6k5h9h,finished,2025-11-29T22:48:01Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.04, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.04,[3],,,32.0,,,,
ywaakrn8,denim-sweep-23,rs6k5h9h,finished,2025-11-29T16:26:17Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,32.0,,,,
shrmt26z,dandy-sweep-17,rs6k5h9h,finished,2025-11-29T13:06:45Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[3],,,32.0,,,,
v635i3rr,young-sweep-27,rs6k5h9h,finished,2025-11-29T18:39:36Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.035, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.035,[5],,,32.0,,,,
9x5mpsp4,devout-sweep-25,rs6k5h9h,finished,2025-11-29T17:32:54Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.035, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.035,[5],,,32.0,,,,
kfxu091w,deft-sweep-21,rs6k5h9h,finished,2025-11-29T15:19:40Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[5],,,32.0,,,,
z7ta2i7o,fancy-sweep-22,rs6k5h9h,finished,2025-11-29T16:12:11Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,32.0,,,,
2wlv7shg,fiery-sweep-12,manual_runs,finished,2025-11-30T07:05:07Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-voffn,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.04, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.04,"['phase2', 'muon', 'muonall-mslr-search', 'voffn']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,voh_only,,,
7b2fjvil,easy-sweep-1,manual_runs,finished,2025-11-30T08:41:12Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-voffn-lr,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,1.01,0.024,[5],,,8.0,voh_only,,,
egg8ainv,lilac-sweep-1,manual_runs,finished,2025-11-30T08:36:16Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-voffn-lr,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,1.01,0.024,[5],,,8.0,voh_only,,,
4jn5o5ad,stoic-sweep-31,rs6k5h9h,finished,2025-11-29T20:52:49Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.04, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.04,[5],,,32.0,,,,
n6rklj2r,honest-sweep-32,rs6k5h9h,finished,2025-11-29T21:41:58Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.04, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.04,[5],,,32.0,,,,
7tjiqesa,fallen-sweep-3,emzbw2qc,finished,2025-11-30T09:33:33Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-pe-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase2', 'muon', 'muonall-mslr-search', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,,,,
xfe99izp,vital-sweep-11,manual_runs,finished,2025-11-30T07:01:59Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-voffn,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.04, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.04,"['phase2', 'muon', 'muonall-mslr-search', 'voffn']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,voh_only,,,
00l81kah,rose-sweep-3,manual_runs,finished,2025-11-30T02:41:18Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-voffn,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['phase2', 'muon', 'muonall-mslr-search', 'voffn']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,voh_only,,,
rktxa671,magic-sweep-1,973xyldt,finished,2025-11-30T08:59:43Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-voffn-lr,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe']",cs182-project-GPT-opt,0.01,0.5,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,1.01,0.024,[5],,,8.0,voh_only,,,
lqgn0g1f,rosy-sweep-28,rs6k5h9h,finished,2025-11-29T19:30:06Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.035, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.035,[3],,,32.0,,,,
yt31a07q,earnest-sweep-35,rs6k5h9h,finished,2025-11-29T23:06:04Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.04, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.04,[3],,,32.0,,,,
202rqpu0,unique-sweep-30,rs6k5h9h,finished,2025-11-29T20:36:02Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.035, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.035,[3],,,32.0,,,,
1f45c8qh,glorious-sweep-2,973xyldt,finished,2025-11-30T09:00:08Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-voffn-lr,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['test', 'muon', 'voffn', 'voh_only', 'ns-vs-pe']",cs182-project-GPT-opt,0.01,0.5,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,voh_only,,,
juko0o7s,ancient-sweep-19,rs6k5h9h,finished,2025-11-29T14:13:01Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[5],,,32.0,,,,
slkz5cnz,breezy-sweep-18,rs6k5h9h,finished,2025-11-29T14:00:31Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[3],,,32.0,,,,
cra2zmof,fanciful-sweep-36,rs6k5h9h,finished,2025-11-29T23:54:03Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.04, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.04,[3],,,32.0,,,,
